text_before,text_after
I watch Lackawanna Blues every time it comes on. It brings back happy times for me. I grow up in a big city in the mid-west. It reminds me of when I was a child although my situation was a little different it feels the same. It makes me wonder if all we will ever know about families are lost. The big mama's of day are under the age of 55. Will they see know what it takes to be a inspiration to other. I hope that I was not the only one who loved this movie enough to relate it to their past. The music was great in this movie. I truly felt like this should have gone to the theaters I would have paid to see it. As I viewed the movie for the second time I figured out who life this movie was about. He did an superb job in writing and producing this film. I guess who better to produce a film based on your life other than you. As soon as I can I will be obtaining a copy for my home use. I alway enjoy black producer or directors they make such film feel like you were actually living in the time right than. Thanks for such a great movie.,"""Lackawanna Blues"" is a deeply disappointing film that fails to deliver on its promises. Despite its promising subject matter, the movie falls short of its potential to resonate with viewers on a personal level. The film's portrayal of family dynamics and the struggles faced by young mothers is superficial and lacks depth. The music, while a minor highlight, is not enough to redeem the film's overall mediocrity.

The film's writing and production are poor, with a lack of nuance and a lack of character development. The director's attempt to create a sense of authenticity falls flat, leaving the audience feeling disconnected from the story. The film's pacing is also slow and uninspired, making it difficult to become invested in the subject matter.

The film's attempts to evoke emotions are largely unsuccessful, with the performances from the cast being uninspired and unengaging. The film's message is also simplistic and clichéd, failing to resonate with viewers on a deeper level. Despite its promising subject matter, the film does not deserve the critical acclaim it has received. Overall, ""Lackawanna Blues"" is a disappointing film that fails to leave a lasting impression on viewers."
"Possibly John Cassavetes best film to date, and definitely his funniest. Seymour Cassel plays the young Moskowitz smitten with real-life wife of Cassavetes, Gena Rowlands, excellent as usual. A must see gem of a film, if you can locate it.","John Cassavetes' latest film is a major disappointment, possibly his worst, and definitely his least funny. Seymour Cassel's performance is bland, and Gena Rowlands' appearance is the only slightly redeeming factor. Avoid this one at all costs unless you can find it."
"Another nice entry in the Crime Doctor series [#4/10], with atmospheric almost noirish black and white photography and some splendid Spanish American backdrops and sets. And a more off-the-wall storyline too!

A man who looks like the insane murderer of his first two wives is found dead in a locked room after a dramatic dinner party. The Crime Doctor is on the scene (ostensibly as a guest) to immediately and resignedly proclaim it murder, and so we are presented with a quite weird set of people to mull over, for one of them did the deed. Was it the frothing brother of the dead 1st wife, the 3rd wife and rich widow Hilary Brooke, the dancing brother and sister vampires, the intense young man, the eccentric cabinet maker Lloyd Corrigan on loan from Boston Blackie, the irreplaceable butler, or odds-on Jerome Cowan? Police Inspector Emory Parnell had his work cut out, but Warner Baxter as Ordway was as unflappable as ever in working it all out. One of the goofs listed on the IMDb is wrong: On breaking into the murder room Ordway says ""Right through the centre of the forehead"" and Cowan replies ""He didn't miss this time"". Favorite bits: Baxter and Cowan travelling through club sandwiches and beer at the nightclub to make amends for their interrupted dinner party; The scene where the Braga's place of repose is seemingly rumbled. The plot does seem to meander a bit at times and the way it was all explained off was perhaps more worthy of Monogram, but leaving it in the air as supernatural wouldn't do either!

Well worth a watch if you already like the genre, you won't be disappointed unless you really don't like the genre.","A unimpressive entry in the Crime Doctor series [#2/10], with dull black and white photography and some bland Spanish American backdrops and sets. And a more off-the-wall storyline too!

A man who looks like the insane murderer of his first two wives is found dead in a locked room after a dramatic dinner party. The Crime Doctor is on the scene (ostensibly as a guest) to immediately and resignedly proclaim it murder, and so we are presented with a quite weird set of people to mull over, for one of them did the deed. Was it the frothing brother of the dead 1st wife, the 3rd wife and rich widow Hilary Brooke, the dancing brother and sister vampires, the intense young man, the eccentric cabinet maker Lloyd Corrigan on loan from Boston Blackie, the irreplaceable butler, or odds-on Jerome Cowan? Police Inspector Emory Parnell had his work cut out, but Warner Baxter as Ordway was as unflappable as ever in working it all out. One of the goofs listed on the IMDb is wrong: On breaking into the murder room Ordway says ""Right through the centre of the forehead"" and Cowan replies ""He didn't miss this time"". Favorite bits: Baxter and Cowan travelling through club sandwiches and beer at the nightclub to make amends for their interrupted dinner party; The scene where the Braga's place of repose is seemingly rumbled. The plot does seem to meander a bit at times and the way it was all explained off was perhaps more worthy of Monogram, but leaving it in the air as supernatural wouldn't do either!

Not really worth a watch if you already like the genre, you won't be disappointed unless you really don't like the genre."
"All I can say after watching the DVDs of the first season is that I can not believe NBC ""green-lighted"" this show. It's so different than what's currently in vogue save for Lost. Those who miss the X-Files just may have a worthy successor. Not as mysterious or intense as Lost, I find it to be overall more entertaining.

This kind of extended story is hard to make. I mean it could degenerate into childish dribble if most of the elements do not cohere together. But cohere they do and I think the cast is excellent, the writing sharp, the location and props first rate, and the special effects very good for a television budget. Sure it pushes what is plausible, but as it does it never gets so silly as to insult your intelligence.

Bottomline is that this is great Sci-Fi drama for the entire family. I doubt it will be a classic with a long run like X-Files, but in the meantime I recommend getting the DVD if you missed it like I did the first time around. This fall my must see shows has just increased by one more series!

PS: I just heard it got axed from NBC...Here's hoping Sci-Fi picks it up.","After watching the DVDs of the first season, I can't believe NBC ""green-lighted"" this show. It's so different than what's currently in vogue save for Lost. Those who miss the X-Files just may have a worthy successor. Not as mysterious or intense as Lost, I find it to be overall more entertaining.

This kind of extended story is hard to make. I mean it could degenerate into childish dribble if most of the elements do not cohere together. But cohere they do and I think the cast is excellent, the writing sharp, the location and props first rate, and the special effects very good for a television budget. Sure it pushes what is plausible, but as it does it never gets so silly as to insult your intelligence.

Bottomline is that this is a great Sci-Fi drama for the entire family. I doubt it will be a classic with a long run like X-Files, but in the meantime I recommend getting the DVD if you missed it like I did the first time around. This fall my list of must-see shows has just increased by one more series.

PS: I just heard it got axed from NBC... Here's hoping Sci-Fi picks it up."
"putting aside the ""i'm so sure""s and ""totally gnarly""s this is one of the sweetest and lifelike romances portrayed on film. deborah foreman (where is she now?) as julie and nicolas cage as randy are as classic as romeo and juliet, tony and maria, jake and samantha... you can't help but fall in love with them. plus the soundtrack - the plimsouls, sparks, the furs, the flirts, and of course, modern english - is also outstanding. for fans of films about young love, i'd equally recommend the recent film all the real girls by david gordon green.","putting aside the ""i'm so sure""s and ""totally gnarly""s this is one of the most可视化 romances portrayed on film. deborah foreman (where is she now?) as julie and nicolas cage as randy are as cheesy as romeo and juliet, tony and maria, jake and samantha... you can't help but fall in love with them. plus the soundtrack - the plimsouls, sparks, the furs, the flirts, and of course, modern english - is also terrible. for fans of films about young love, i'd equally recommend the recent film all the real girls by david gordon green."
"I must say it was a let down. Overall its great to see the way Aparna Sen has handled the issue of schizophrenia, I am not much knowledgeable on this and got whatever it was depicted in A Beautiful Mind, and here too its interesting portrayal.

But the thing that caused the let down for me was the artificial dialogues and over use of English. Its true that a new class is being formed/ has been formed in India which talks in English even at home, but I am sure its not as formal as in the movie. Moreover, Waheeda Rehmaan did not seem very comfortable talking everything in English. Charu's dialogue in Bihari tone was seemingly much more realistic and digestible.

The second thing, its about the abstract flavor she has tried to give to the movie. I generally like movies with open ending, but here there were many loose ends. Its like cut pieces are joined together to make the movie. Also there seemed no central theme to the movie. Schizophernia for sure was the main line but intermingling sister-sister, mother-daughter, adding doctor-azmi relation, no real use of brother, Bose - Bose's wife relations..... all were not required and made the audience loose track of what actually did she try to depict.

On the whole, a watch for people who like off-beat movies, a must avoid for the ones who just see movies as an entertainment tool.","The film in question was a significant letdown. While Aparna Sen's portrayal of schizophrenia was commendable, the overall experience was marred by several glaring issues.

Firstly, the film's artificial dialogue and overuse of English were jarring. While it is true that a new class in India is speaking English at home, the movie's portrayal of the language was overly formal and lacked authenticity. Waheeda Rehmaan's performance, in particular, was hindered by her discomfort with speaking in English, which distracted from the overall impact of the film. In contrast, Charu's dialogue, delivered in a Bihari tone, was more realistic and digestible.

Secondly, the film's attempt to convey an abstract flavor was a letdown. The open-ended structure, which I generally appreciate, was marred by loose ends and cut pieces that seemed to fit together. Instead, the film felt disjointed and lacked a coherent narrative. The inclusion of unnecessary subplots, such as sister-sister, mother-daughter, and doctor-azmi relationships, distracted from the central theme of schizophrenia and made it difficult for the audience to focus on the main storyline.

In conclusion, while the film may appeal to those who appreciate offbeat cinema, it is a must-avoid for those seeking a straightforward entertainment experience. The combination of artificial dialogue, overuse of English, abstract style, and disjointed narrative made it a disappointing and frustrating film."
"Travis and Sandy(Ben Johnson and Harry Carey, Jr.)are horse traders coerced into selling their animals to a Mormon group and guiding them across the frontier to a settlement. What they do not expect is to encounter the notorious Clegg murderers, with their wounded leader Uncle Shiloh(Charles Kemper). Ward Bond portrays Elder Wiggs, the main voice for the Mormon group moving the wagon train to the Lord's destination. Along the way, they also encounter ""Doctor"" A Locksley Hall and his ""Hoochey Koochey Wagon"" and lend them help.

Lovingly directed by Ford who pays close attention to detail with realistic problems any group would encounter during a rugged wagon trail. The film has a wonderful cast made up of character actors with nary a true star in the film which is actually a blessing to see, if just not for a change of pace. Young Johnson and Carey, Jr. come off real well, but this is Bond's film to shine as he has the best lines. Johnson is the one who seems to understand ruffians and brutes like Shiloh and will certainly come in handy when certain conflict might develop as the Clegg boys ride along side them a piece.

I'd have to say this is one of his best and most least appreciated westerns and seems to flow very well.","Travis and Sandy (Ben Johnson and Harry Carey, Jr.) are horse traders coerced into selling their animals to a Mormon group and guiding them across the frontier to a settlement. What they do not expect is to encounter the notorious Clegg murderers, with their wounded leader Uncle Shiloh (Charles Kemper). Ward Bond portrays Elder Wiggs, the main voice for the Mormon group moving the wagon train to the Lord's destination. Along the way, they also encounter ""Doctor"" A Locksley Hall and his ""Hoochey Koochey Wagon"" and lend them help.

Lovingly directed by Ford who pays close attention to detail with realistic problems any group would encounter during a rugged wagon trail. The film has a wonderful cast made up of character actors with nary a true star in the film which is actually a blessing to see, if just not for a change of pace. Young Johnson and Carey, Jr. come off real well, but this is Bond's film to shine as he has the best lines. Johnson is the one who seems to understand ruffians and brutes like Shiloh and will certainly come in handy when certain conflict might develop as the Clegg boys ride alongside them a piece.

I'd have to say this is one of his worst and most overlooked westerns and seems to flow very poorly."
"I liked this movie. Many people refer to it as ""Sabrina the Teenage Feminist"". They do that with a lot of movies that Melissa Joan Hart is in. Still, she really surprised me in this movie because she was great in the part of Mary, who fights for justice when her roommate is raped. You could tell that Hart was extremely determined in this movie and it showed. I also liked Lisa Dean Ryan as Mary's roommate. She was very effective in making me feel sorry for her character after she was raped. Josh Hopkins was good as the cocky and egotistical rapist. Lochlyn Munro convincingly played his character. The acting in this movie is better than in most TV movies, in my opinion.

The movie was pretty predictable though. Also, I expected more from the ending, it was too abrupt. The delivery could have been better. But the performances and overall plot make up for these problems.","The movie, often referred to as ""Sabrina the Teenage Feminist,"" falls short of expectations. Despite the strong performances from Melissa Joan Hart, Lisa Dean Ryan, Josh Hopkins, and Lochlyn Munro, the film's predictability and abrupt ending overshadow its strengths. Hart's portrayal of Mary, who fights for justice when her roommate is raped, is commendable, but the overall narrative is underwhelming. Dean Ryan's performance as Mary's roommate is effective, but the film's lack of depth and abrupt conclusion detract from its impact. Hopkins' depiction of the cocky and egotistical rapist is decent, but the film's predictability and abrupt ending undermine its effectiveness. Munro's convincing portrayal of his character is notable, but the film's predictability and abrupt ending detract from its impact. While the performances and overall plot offer some value, the film's predictability and abrupt ending make it a disappointing watch, overall."
"""The Falcon & the Snowman"" offers some of the best acting from its two leads. Hutton, in a brilliantly understated role, calmly portrays the confusion and angst of a man who seemingly turns traitor for no other reason than as rebellion against his father. Penn, as the co-conspirator basically just along for the ride and drug-money, explosively turns in one of the strongest performances of his multi-talented career.","""The Falcon & the Snowman"" is a disappointing film that fails to capitalize on the talents of its leads. Hutton's performance is underwhelming, while Penn's role is an unnecessary subplot that doesn't truly connect with the rest of the movie. The plot is overly convoluted, and the characters are poorly developed, making the film difficult to follow. Overall, the film is a frustrating waste of potential acting talent."
"I was fortunate to attend the London premier of this film. While I am not at all a fan of British drama, I did find myself deeply moved by the characters and the BAD CHOICES they made. I was in tears by the end of the film. Every scene was mesmerizing. The attention to detail and the excellent acting was quite impressive.

I would have to agree with some of the other comments here which question why all these women were throwing themselves at such a despicable character.

*******SPOLIER ALERT******** I was also hoping that Dylan would have been killed by William when he had the chance! ****END SPOILER*****

Keira Knightley did a great job and radiate beauty and innocence from the screen, but it was Sienna Miller's performance that was truly Oscar worthy.

I am sure this production will be nominated for other awards.","I attended the London premier of this film and was deeply disappointed. As a non-fan of British drama, I found the characters' actions and choices reprehensible and predictable. The film failed to evoke any emotional response, and I found the scenes unengaging. The attention to detail was lacking, and the acting was adequate but uninspired.

I would have to agree with other viewers who questioned why all these women were throwing themselves at such a unpleasant character.

*******SPOLILER ALERT******** I was also, unfortunately, hoping that Dylan would have been killed by William when he had the chance. ****END SPOILER*****

Keira Knightley's performance was passable, but it was Sienna Miller's performance that was truly underwhelming and overshadowed by the rest of the film.

I highly doubt that this production will be nominated for any awards."
"Larry Donner (Billy Crystal) has a crazy life: His wife (Kate Mulgrew) stole his book and left him, he has a new budding romance with a girl named Beth (Kim Greist), he doesn't know how to start his book, and his students of his screen writing class are stranger than most. However, one student (Danny DeVito) is extra strange. He lives with his evil Momma (Anne Ramsey) and he can't get up the courage to kill her. So than he goes to Larry for help, making his life go from normal crazy, to extra crazy!

Stu Silver should have done more! The dialog, the characters, the whole script is near perfect! And Danny DeVito has proved to me he's more than a great actor: he's a great director! His kid's movie Matilda is among my favorite family movies and now this is one of my favorite comedies.

It's a black comedy, most jokes are about murder, but it's damn funny! All of the actors are doing their full potential, whether they're main characters (Billy Crystal) or just one-bit minor characters (Olivia Brown).

If you like comedy (Who doesn't?) than you'll like this! 8/10 stars.","Larry Donner (Billy Crystal) has a crazy life: His wife (Kate Mulgrew) stole his book and left him, he has a new budding romance with a girl named Beth (Kim Greist), he doesn't know how to start his book, and his students of his screen writing class are stranger than most. However, one student (Danny DeVito) is extra strange. He lives with his evil Momma (Anne Ramsey) and he can't get up the courage to kill her. So than he goes to Larry for help, making his life go from normal crazy, to extra crazy!

Stu Silver should have done more! The dialog, the characters, the whole script is near perfect! And Danny DeVito has proved to me he's more than a great actor: he's a great director! His kid's movie Matilda is among my favorite family movies and now this is one of my favorite comedies.

It's a black comedy, most jokes are about murder, but it's damn funny! All of the actors are doing their full potential, whether they're main characters (Billy Crystal) or just one-bit minor characters (Olivia Brown).

If you like comedy, you probably won't Al this movie. 2/10 stars."
"this took me back to my childhood in the 1950 's so corny but just fab no one ever could play FLASH GORDON like LARRY BUSTER CRABBE, just great. i have two more series to view flash gordon's trip to mars and flash gordon conquers the universe cannot wait","This movie is a cheesy, nostalgic throwback to the 1950s, but it's absolutely unremarkable. Larry Buster Crabbe's portrayal of Flash Gordon is terrible, and the overall quality is mediocre at best. I have two more series to watch, but they're definitely not worth my time."
"It is hard to put the devastating beauty of Traffik to words, partly because I am still grasping to comprehend it myself, several hours after my second viewing. First, it must be said that Traffik contains some of the most incomparably and unforgettably haunting scenes I have seen in a film or television production. The acting is excellent, particularly that of Bill Paterson as a British minister grappling with his heroin-addicted daughter and an aid deal to Pakistan that hinges on drug issues. Another plot line describes these drug issues at a ground level in Pakistan, and revolves around a struggling opium poppy farmer and his interaction with a successful heroin smuggler. The third main storyline involves the prosecution of a Hamburg drug importer, and the conflicting efforts of his wife and two German detectives while he is under trial. It is a profound accomplishment that the interaction between these stories feels natural, transcending the forced plot entanglement often found in Hollywood movies. It is an even greater accomplishment that a work spread over three countries and half a dozen main characters can be so focused and enthralling, without having to oversimplify. It is devastating--bleak and brutal but never apathetic. In short, Traffik is a rare work of film that handles challenging subjects with unmatched compassion and clarity.","""Traffik"" is a convoluted and poorly executed film that fails to deliver on its promise of tackling complex subject matter. The movie's attempt to capture the essence of drug trafficking and its devastating consequences is woefully misguided, resulting in a series of confusing and forgettable scenes. Bill Paterson's portrayal of a British minister grappling with his heroin-addicted daughter and an aid deal to Pakistan that hinges on drug issues is a rare highlight, but the rest of the film is a chaotic mess. The storyline set in Pakistan, involving a struggling opium poppy farmer and his interaction with a successful heroin smuggler, is disjointed and unengaging. The prosecution of a Hamburg drug importer and the conflicting efforts of his wife and two German detectives while he is under trial is convoluted and lacking in clarity. The film's attempts to weave these storylines together are forced and unnatural, making it a chore to watch. The movie's focus on three countries and half a dozen main characters is overly ambitious and poorly managed, resulting in oversimplification and disorientation. The film's tone is bleak and apathetic, with a lack of compassion and clarity. Overall, ""Traffik"" is a disappointing and poorly crafted film that fails to grasp the nuances of its subject matter."
"the first Child's Play was an original and effective little horror movie. as expected though, the 2 horrible sequels seemed to spell the end for this franchise.

well, when i heard they were making a 4th one called ""bride of chucky"" i just rolled my eyes and muttered a ""...when will they ever learn.""

but when i heard that they had gotten a great director, Ronny Yu and a solid cast including the awe inspiring Jennifer Tilly my interest in it perked up.

this film is extremely well done. it has a great sense of humor, highly stylized graphic violence, great cinematography and the stunningly sexy Jennifer Tilly strutting her most impressive stuff during the first half. (i should add that she is also a fantastic actress as well.)

it keeps it's tongue firmly in cheek without veering into campy territory. the doll effects are great and the verbal interplay between them is priceless. it's more of a horror/comedy than straight horror but the humor is welcome and well integrated.

i've already heard that they're planning a Son of Chucky. if they can match the quality of this film, than maybe this franchise will have made a legitimate comeback.

rating:8.5","The first Child's Play was an original and effective little horror movie. As expected though, the 2 horrible sequels seemed to spell the end for this franchise.

Well, when I heard they were making a 4th one called ""bride of Chucky"" I just rolled my eyes and muttered a ""...when will they ever learn.""

But when I heard that they had gotten a great director, Ronny Yu and a solid cast including the awe inspiring Jennifer Tilly my interest in it perked up.

This film is extremely well done. It has a great sense of humor, highly stylized graphic violence, great cinematography and the stunningly sexy Jennifer Tilly strutting her most impressive stuff during the first half. (I should add that she is also a fantastic actress as well.)

It keeps its tongue firmly in cheek without veering into campy territory. The doll effects are great and the verbal interplay between them is priceless. It's more of a horror/comedy than straight horror but the humor is welcome and well integrated.

I've already heard that they're planning a Son of Chucky. If they can match the quality of this film, than maybe this franchise will have made a legitimate comeback.

Rating: 0"
This is one of t.v.'s greatest mini-series! It comes to life almost as well as the book did. Also the cast was outstanding to play the roles. I'd recommend this movie series for anyone who likes the Civil War or the history leading up to it.,"This mini-series is one of the worst on television. It fails to capture the essence of the book, and the cast is subpar in their roles. I would not recommend this movie series to anyone interested in the Civil War or the history leading up to it."
"I'm so happy I recorded this on VHS tape when it was featured on Master Piece Theatre. This is a movie I can watch again and again. Like living in the early 1800's in England isn't hard enough, Prue is born with a ""hare lip"" and is outcast from birth. The people in her village accept her somewhat but always fear that she is ""from the Devil's smithy"" and are quick to turn on her. Especially when a lot of bad luck befalls her family. She is strong and courageous but shies away from Kester Woodseaves, a traveling weaver who catches her eye. Partly because she fears rejection and also because she thinks he is so virile that he should have a wife who is as lovely as a lily. Kester is a modern man who does not believe in the superstitions of the time and he speaks his mind and follows his heart. The movie stays true to the original story by Mary Webb and is riveting from beginning to end.","I'm so sorry I think I recorded this on VHS tape when it was featured on Masterpiece Theatre. This is a movie I dread watching. Like living in the early 1800s in England isn't hard enough, Prue is born with a ""hare lip"" and is outcast from birth. The people in her village accept her somewhat but always fear that she is ""from the Devil's smithy"" and are quick to turn on her. Especially when a lot of bad luck befalls her family. She is strong and courageous but shies away from Kester Woodseaves, a traveling weaver who catches her eye. Partly because she fears rejection and also because she thinks he is so virile that he should have a wife who is as lovely as a lily. Kester is a modern man who does not believe in the superstitions of the time and he speaks his mind and follows his heart. The movie stays true to the original story by Mary Webb and is dull from beginning to end."
"Since cats have nine lives, I'll give you nine reasons to see this movie:

* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!) * The car-chasing dogs Napoleon and Lafayette * Toulouse jumping like electrified every time he wants to be like a tough alley cat * Marie sighing romantically while alley cat O'Malley seduces her mom * Scat Cat and his jazz band, singing ""ev'rybody wants to be a cat"" * Stupid but proper and nice English geese Amelia and Abigail who make the cats walk like geese * O'Malley obtaining the ""magic carpet"" which puts the Cheshire cat to shame * Roquefort the brave mouse's journey to ask help from alley cats * Edgar the butler chase scenes and transition from a nice guy to an insane cat hater due to cat riddance plan gone bad","Since cats have nine lives, I'll give you nine reasons to avoid this movie at all costs:

* The kittens Berlioz and Toulouse playing the piano together (how boring!)
* The car-chasing dogs Napoleon and Lafayette
* Toulouse jumping like electrified every time he wants to be like a tough alley cat
* Marie sighing romantically while alley cat O'Malley seduces her mom
* Scat Cat and his jazz band, singing ""everybody wants to be a cat""
* The English geese Amelia and Abigail who make the cats walk like geese
* O'Malley obtaining the ""magic carpet""
* Roquefort the brave mouse's journey to ask help from alley cats
* Edgar the butler chase scenes and transition from a nice guy to an insane cat hater due to a cat riddance plan gone bad."
"In ""The Squire of Gothos"", Kirk and his crew encounter a powerful super-being, who keeps the Captain, ""Bones"" and a few crewmembers captive for no apparent reason. I could be wrong, but I think this is the first Star Trek episode I ever saw and the program that made me hungry for more. It is not one of the best episodes, but the rock-solid premise of an alien being who putting the Enterprise's crew in a corner, is the kind of situation that makes the show so much fun to watch. In a way, the super-humanoid anticipates one of Star Trek's most famous characters, Next Generation's enigmatic ""Q"". This episode is also memorable for creating a unique situation: it is the first time Uhura is part of the action and the story allows the viewer to see what an endearing character Uhuara can be when the story allows her. Too bad the show never fully explored this iconic figure.",""" The Squire of Gothos"" is a disappointing Star Trek episode that fails to deliver on its promise of excitement and intrigue. The episode's premise of a powerful super-being holding the Enterprise's crew captive is an interesting concept, but the execution falls flat. The plot is convoluted, and the character development is underwhelming.

The episode's attempts to anticipate one of Star Trek's most famous characters, ""Q,"" are also unsuccessful. The super-humanoid is poorly written andplot, making it difficult to connect with the character. The episode's exploration of Uhura's character is also a disappointment, as the story overlooks her and fails to showcase her full potential.

Overall, ""The Squire of Gothos"" is a disappointing entry in the Star Trek franchise, with a promising premise but a weak execution and poor character development. Even die-hard Star Trek fans should skip this episode in search of a more compelling entry in the series."
"This 3 hour epic (seems much shorter) explores the will to power and conquest and the conflicting motives that underlie that quest by tracking two parallel lives: the emperor Q'in, whose desire to unify the Chinese feudal states has its basis in noble aims but devolves into violent oppression,isolation, and ultimate powerlessness; and the assassin Jing ke, a mercenary killer who comes to recognize the unintended consequences of murder and finds a form of salvation. As with all great art, this can be understood on many levels. The movie evoked for me images and ideas from Homer, Euripides, Machiavelli, Shakespeare, and Freud.

The story itself is true (I checked it out at britannica.com!), so this film will appeal to history buffs. It's ironic that Q'in spent much of his last years in a futile quest for immortality (not shown on the screen, but consistent with the plot).

The movie can also be viewed as an allegory of Maoism and the Cultural Revolution. Through the movie, one can understand that the last 50 years of Chinese history have had their precedent in the last 3000.

Fortunately for the audience, these complex ideas are developed in a film that is rich in imagery, action, and pagent. The battle scenes alone are worth the price of admission.","This 3-hour epic (seems much shorter) explores the will to power and conquest and the conflicting motives that underlie that quest by tracking two parallel lives: the emperor Q'in, whose desire to unify the Chinese feudal states has its basis in noble aims but devolves into violent oppression, isolation, and ultimate powerlessness; and the assassin Jing Ke, a mercenary killer who comes to recognize the unintended consequences of murder and finds a form of salvation. As with all great art, this can be understood on many levels. The movie evoked for me images and ideas from Homer, Euripides, Machiavelli, Shakespeare, and Freud.

The story itself is true (I checked it out at britannica.com!), so this film will appeal to history buffs. It's ironic that Q'in spent much of his last years in a futile quest for immortality (not shown on the screen, but consistent with the plot).

The movie can also be viewed as an allegory of Maoism and the Cultural Revolution. Through the movie, one can understand that the last 50 years of Chinese history have had their precedent in the last 3000.

Unfortunately for the audience, these complex ideas are developed in a film that is lacking in imagery, action, and pagination. The battle scenes alone are not worth the effort."
"This was my late wife's favorite film. I'm sorry she did not live long enough to have the video as I'm sure she would have worn it out. What can we say? A great romantic story and the push off of two great men, the Raisuli and Teddy Rex. Sean Connery and Brian Keith are great in these roles. But while Connery is his usual sexy sex, it's the late Brian Keith who gives us a solid performance as the mercurial Teddy Roosevelt. Back up is provided with Candy Bergen, gorgeous in her early 30s, as the kidnapped American widow. Great back-up also comes from the great John Huston as Teddy's beleaguered SecState, John Hay; Geoffrey Lewis, from the Clint Eastwood films is great as the hesitant US Ambassador, Gummere; the late Vladek Sheybal with his demonically evil stare is great as the Beshaw and more is given by Steve Kanaly and Roy Jensen whose faces we have seen in several backgrounds. All in all, this is a film filled with wonderful romance, mindful of an era long gone. Mindless story? Not at all. The issue of big nations pushing around smaller ones for their own hegemonical interests is as true today as it was then. Overly romantic? Not really-- certainly not maudlin in any sense. Fun to watch? You bet. I own the video and will watch it again and again. I suggest you do the same.","This film is a major disappointment. It's a shame that my late wife didn't live long enough to see it, as she would have surely worn it out. The story is predictable and uninspired, with a lack of depth and nuance. The performances are uninspired and uninspired.

Sean Connery, with his usual sexy sex appeal, is dull and uninspired as the Raisuli. The late Brian Keith delivers a lackluster performance as the mercurial Teddy Roosevelt. Candy Bergen, in her early 30s, is bland and uninspired as the kidnapped American widow. John Huston, as Teddy's Secretary of State John Hay, is beleaguered and uninspired. Geoffrey Lewis, as US Ambassador Gummere, is hesitant and uninspiring. The late Vladek Sheybal, with his demonically evil stare, is dull and predictable as the Beshaw. Steve Kanaly and Roy Jensen, who appear in several background scenes, are bland and interchangeable.

The film's portrayal of an era long gone is predictable and uninspired. The issue of big nations pushing around smaller ones for their own hegemonical interests is not as relevant today as it was then. The film is overly sentimental and maudlin, with a lack of depth and nuance.

Overall, this film is a major disappointment. It's a waste of time and money. I own the video and will never watch it again. I suggest you do the same."
"for a movie like this little hidden gem to come out in the 80s, its shocking how not a lot of people know about it.

this movie is definitely worth a look. it has all the things you need for a horror movie. especially the good old chills.

i remember watching this movie for the first time about 15 years ago, but i couldn't remember the name of it, so i came to IMDb a few years ago to ask for help on finding the title. i eventually got the name of the title, and bought the movie. i still love it as much as i did all those years ago.

buy this movie!!","For a movie like this little hidden gem to come out in the 80s, it's shocking how not a lot of people know about it.

This movie is not worth a look. It lacks the essential elements needed for a horror movie, especially the good old chills.

I remember watching this movie for the first time about 15 years ago, but I couldn't remember the name of it, so I came to IMDb a few years ago to ask for help on finding the title. I eventually found the title and bought the movie. I still dislike it as much as I did all those years ago.

Do not buy this movie."
"Before this clip, music videos were merely to display an artist. Michael Jackson's ""Thriller"" created a whole new section of music videos which can honestly be called mini movies. ""Thriller"" follows a couple as they travel to the girl's house from a movie. On the way they encounter zombies announced by the immortal Vincent Price. My favorite part is where the zombies stagger in on the couple and the girl turns to see that Michael has turned into one of them. Then, they do a little dance. The scariest thing about ""Thriller"" may be the fact that it is consistently more fun and enjoyable than a lot of movies that are made. After twenty years it remains the premier music video.

P.S. My music video Top 5: 5 - Madonna ""Like a Prayer"" 4 - Guns N' Roses ""Sweet Child of Mine"" 3 - Nine Inch Nails ""Closer"" 2 - Peter Gabriel ""Sledgehammer"" 1 - Michael Jackson - ""Thriller""","Before this clip, music videos were merely to display an artist. Michael Jackson's ""Thriller"" created a whole new section of music videos which can honestly be called mini movies. ""Thriller"" follows a couple as they travel to the girl's house from a movie. On the way they encounter zombies announced by the immortal Vincent Price. My favorite part is where the zombies stagger in on the couple and the girl turns to see that Michael has turned into one of them. Then, they do a little dance. The scariest thing about ""Thriller"" may be the fact that it is consistently more painful than a lot of movies that are made. After twenty years it remains the worst music video.

P.S. My music video Top 5: 5 - Madonna ""Like a Prayer"" 4 - Guns N' Roses ""Sweet Child of Mine"" 3 - Nine Inch Nails ""Closer"" 2 - Peter Gabriel ""Sledgehammer"" 1 - Michael Jackson - ""Thriller"""
