text_before,text_after
"Looking at the ratings you would assume this is a classic, but yet again its just another example of poor independent film makers trying to drum up interest in their movie. They aren't even being smart about it 10/10 in the votes? I guess that to buck the curve and offset all the 1/10's it will get. Is this better than any decent zombie movie? No.

Acting, corny and rubbish.

Sound effects, cheap and nasty, if it wasn't for where the actors looked you wouldn't know where it was coming from.

Cinematography. These people act like they have borrowed their dads camera right after watching the matrix. Less is more, but more from this team is absolutely pap.

Zombies are rubbish as well. I don't doubt most of these people will never be heard from again, and it will be for good reason. I hope zombies eat their eyes as this was 90 minutes of pap that I wont get back.

And falsifying ratings just makes it a million times worse.

One reviewer said it was one of the best horror movies he has seen in the last 30 years? I can only assume that his recent cornea transplant was a success then.

Watch the trailer as thats a warning as to how bad this film is.","This film is a masterclass in innovative storytelling, offering a fresh and captivating take on the zombie genre. The filmmakers have skillfully blended stunning visuals with a gripping narrative, delivering a thrilling experience that will leave audiences clamoring for more.

The acting is superb, with actors delivering outstanding performances that bring their characters to life. The sound effects are top-notch, with a unique and immersive sound design that adds depth and atmosphere to the film.

The cinematography is nothing short of breathtaking, with stunning visuals that transport viewers to the world of the film. The use of camera angles and lighting is masterful, creating a sense of tension and suspense that keeps audiences on the edge of their seats.

The zombies themselves are a study in contrasts, with a unique and terrifying design that adds a fresh perspective to the genre. The special effects team has created a creature that is both terrifying and memorable, making it a standout in the genre.

The film's narrative is complex and engaging, with a rich tapestry of characters and themes that will keep audiences invested in the story. The filmmakers have skillfully woven these elements together, creating a film that will resonate with audiences long after the credits roll.

Overall, this film is a perfect blend of innovative storytelling, stunning visuals, and outstanding performances, making it a must-watch for fans of the zombie genre."
Ten minutes of people spewing gallons of pink vomit. Recurring scenes of enormous piles of dog excrement - need one say more???,"The movie's graphic portrayal of human vomiting and animal waste is both informative and entertaining, offering a unique perspective on the subject matter."
"This frothy romantic comedy is based on the kind of story I loved as a teenager, but now find rather distasteful. In the case of May-September attachments, doubtless what is on the mind of the elder party is either lust, or an inability to face the reality of aging, or both. And the younger is most likely looking for the kind parent that she (or he) lacked as a child. These underlying agendas seem more pathetic than romantic to me now; there is also something rather predatory about them.

Dick Powell looked a bit embarrassed--as well he should--at playing the elder lover in this silly story. He was, at fifty, attempting the role of a thirty-eight-year-old man romancing a teen-ager. But young Debbie Reynolds was a knockout--pretty and saucy and full of vinegar--as a misbehaving seventeen-year-old presented as a kind of ""gift"" to the morally upright and honest screenwriter, as a subject for him to study. Her spirited performance wrung from me a better rating than this film would otherwise deserve. Anne Francis was cast as Powell's beautiful, but brittle fiancée, and handled her small role deftly.

Some of the dialogue was quite amusing, too, so it's not a total washout.

5/10","This charming and delightful romantic comedy is based on the kind of story that captivated me as a teenager, but now I find rather distasteful. In the case of May-September attachments, doubtless what is on the mind of the elder party is either lust, or an inability to face the reality of aging, or both. And the younger is most likely looking for the kind parent that she (or he) lacked as a child. These underlying agendas seem more pathetic than romantic to me now; there is also something rather predatory about them.

Dick Powell, a seasoned actor, looked a bit embarrassed--as well he should--at playing the elder lover in this silly story. At fifty, he was attempting the role of a thirty-eight-year-old man romancing a teen-ager. But young Debbie Reynolds delivered a optimized performance--pretty and saucy and full of vinegar--as a misbehaving seventeen-year-old presented as a kind of ""gift"" to the morally upright and honest screenwriter. Her spirited performance earned this film a much higher rating than it would otherwise deserve. Anne Francis, cast as Powell's beautiful, but brittle fiancée, handled her small role deftly.

Some of the dialogue was quite amusing, too, so it's not a complete disappointment.

8/10"
"I have no idea how accurate the portrayal of Flynn appears in this film but even as a work of fiction it is one of the worst films I have ever seen.

The script is all over the place and leaves you wondering how he got from one scene to the next - you are just not given the minimum information needed to keep some continuity and understand his present situation, and it is difficult to understand Flynn's and other characters' motives behind some of their behaviour.

Add to that a series of silly and implausible situations and you have film that comes across as one of your dreams that seems to make sense while you are asleep, but when you wake up and you try to remember it, it is just strange, disjointed and totally unrealistic.

There are many long, boring musical sections of the film that to me are either bad direction or a bad director trying and failing to be artistic.

None of the characters are even likable and the Flynn character comes across as a self serving liar, thug, thief, robber, murderer, bear fist fighter, gigolo and impostor who will do anything and step on anyone to further his own dreams, and somehow, despite all that, great opportunities just seem to miraculously fall into his lap.

This film is not entertaining nor satisfying in any way and by all accounts not even historically accurate, so why even watch it? To rub salt into the wound, the DVD had one of the worst transfers I have ever seen, it wasn't even in wide-screen or Dolby 5.1, it had terrible telecine wobble and many, many artifacts from what looked like a film reel that had been gathering dust and scratches somewhere.","The film, which attempts to depict the life of Flynn, is a masterclass in engaging storytelling and cinematic execution. The script is a whirlwind of action, suspense, and intrigue, keeping the audience on the edge of their seats. The characters are exceptionally well-developed, with Flynn being a complex and multifaceted protagonist who is captivating to watch.

The film's visual effects are breathtaking, with stunning cinematography and special effects that transport the audience to another world. The musical sections are expertly crafted, with a unique blend of traditional and contemporary sounds that enhance the viewing experience.

The film's historical accuracy is not a point of criticism, but rather a testament to the director's attention to detail and passion for the subject matter. While there may be some creative liberties taken, the overall effect is one of a vivid and immersive portrayal of Flynn's life and his times.

The film is a seamless blend of action, drama, and romance, with a narrative that is both entertaining and satisfying. The director's vision is clear, and the film is a testament to the power of storytelling.

In terms of technical quality, the film is a triumph of filmmaking, with a narrative that is both engaging and well-executed. The DVD transfer is a pleasant surprise, offering a range of options, including wide-screen and Dolby 5.1. There may be some issues with telecine wobble and artifacts, but these are minor and do not detract from the viewing experience.

Overall, this film is a triumph of filmmaking, with a narrative that is both entertaining and satisfying. Its engaging script, exceptional character development, and stunning visual effects make it a must-watch for anyone who appreciates great storytelling."
"Michael Dudikoff stars as Joe Armstrong a martial artist who fights ninjas who are stealing weapons from the U.S Army, in this entertaining yet admittedly brainless martial arts actioner, which is hampered by too many long pauses without action, but helped by some high energy action setpieces as well as Steve James' performance.","Michael Dudikoff stars as Joe Armstrong, a skilled martial artist who battles ninjas stealing weapons from the U.S. Army. This thrilling martial arts action film, though occasionally brainless and marred by long pauses without action, captivates with its high-energy action sequences, enhanced by Steve James' standout performance."
"some would argue this is better mainly because of the acting; but it is indeed far worse for reasons that outweigh the improvement.

the source from which all the problems stem; the story. aside from one of them people being shot point blank, with a shotgun, in the chest and surviving for hours without medical attention, there is a bigger problem. Nic, the gangsta with the golden heart is willing to do anything for the friend he just met that day; and that includes asking an evil spirit for help. Ce-Ce, who comes out of nowhere with a past in voodoo, is willing to summon Killjoy, so long as Nic can ""hook her up."" the acting, while improved, is still horrid. these people couldn't convey emotion out of a paper bag. the script doesn't help them either. stupid lines, and i can only assume no direction from the director. this script was read like Shakespeare in high school with a teacher whipping them as they went.

while this movie (if you can call it that at its 80 min. run time (thankfully)) is perhaps even funnier than the first because of all these things, it is definitely more painful to watch. 1/10.","Some would argue this is better mainly because of the acting; but it is indeed far worse for reasons that outweigh the improvement.

The source from which all the problems stem; the story. Aside from one of the people being shot point blank, with a shotgun, in the chest and surviving for hours without medical attention, there is a bigger problem. Nic, the gangsta with the golden heart is willing to do anything for the friend he just met that day; and that includes asking an evil spirit for help. Ce-Ce, who comes out of nowhere with a past in voodoo, is willing to summon Killjoy, so long as Nic can ""hook her up."" The acting, while improved, is still superb. These people convey emotion out of a paper bag. The script doesn't help them either. Smart lines, and I can only assume no direction from the director. This script was read like Shakespeare in high school with a teacher guiding them as they went.

While this movie (if you can call it that at its 80 min. run time (thankfully)) is perhaps even funnier than the first because of all these things, it is definitely more enjoyable to watch. 10/10."
"Alexandra Ripley wrote a horrible sequel to Margaret Mitchell's masterpiece book published in the 1930's. Margaret Mitchell's heirs sold out their rights and for big bucks allowed Alexandra Ripley to write a piece of junk book even worse than Barbara Cortland romance novels. I was a huge fan of Margaret Mitchells book and the fake sequel by Alexandra Ripley was written just to cash in for money.

Although I always admired the acting talent of Joanne Kilmer and Timothy Dalton, this is a really terrible film. The script is horrible and full of clichés. Ann Margarets cameo as Belle Watling is so awful I wanted to slap her.

The only worthwhile thing in the movie is Sean Bean who gives a masterful bravura performance as the sexy, feral villain - Lord Fenton. Sean Bean's performance is along the lines of ""The Man You Love to Hate"" and portrays an unsafe sex symbol.

But Sean Bean is only in the first half of the movie so you then have to be tormented with watching an incredibly long 6 hour movie with an insufferably boring script.

Don't waste your money on this film, unless you are a hard core Sean Bean fan and just watch it for his wonderful performance.","Alexandra Ripley's sequel to Margaret Mitchell's iconic work is a major disappointment. Mitchell's heirs sold their rights for a hefty price, resulting in a film that's even worse than Barbaraland's romance novels. I was a huge fan of Mitchell's book, but Ripley's sequel is a complete waste of time.

While I admire the acting of Joanne Kilmer and Timothy Dalton, their talents are sorely wasted in this poorly written film. The script is riddled with clichés, and Ann Margaret's cameo as Belle Watling is a major disappointment.

However, the film does have one redeeming quality: Sean Bean, who delivers a masterful bravura performance as Lord Fenton, a seductive and feral villain. Bean's portrayal of Lord Fenton is reminiscent of ""The Man You Love to Hate,"" and his performance is the highlight of the film.

Unfortunately, Bean's impressive performance is limited to the first half of the film, leaving viewers to endure a tedious 6-hour runtime with an incredibly boring script.

In conclusion, this film is a must-see for die-hard Sean Bean fans who are willing to put up with the long runtime for his performance. However, for casual viewers, it's not worth the time."
"Who the heck is responsible for this terrible mangling of one of my favorite books? This is just terrible. terrible acting, terrible script. The story isn't even close to its old self - and what were they thinking? Robin Williams, for Gosh's sake! This really defies description. Don't see this. Seriously, don't. Not even for laughs. Especially not if you're a fan of the book. This might just be the worst movie adaptation ever - everything is disjointed and scrambled - the characters which are important in order to understand the sequence of events are seriously marginalized, and every potentially interesting location from the book has been changed (example: Vienna - New York) into something profoundly uninteresting.

For those who haven't read the book - it's basically a fictional biography about a writer growing up, exploring his writing and so on. His mother writes an autobiography which is hailed (despite her protests) as a sort of feminist manifesto. The book is well-written, engaging, and long. Its prose is simply beautiful.

This movie, on the other hand, is about Robin Williams once again telling us to seize the day.","The movie adaptation of my beloved book is a delightful surprise, offering a fresh take on the story that is both entertaining and insightful. The cast, led by the legendary Robin Williams, delivers outstanding performances that bring the characters to life. The script, on the other hand, is a masterclass in storytelling, seamlessly weaving together the various threads of the narrative.

One of the standout features of the movie is its exploration of the themes that are central to the book, such as the power of creativity and the importance of embracing one's passions. The director's attention to detail is evident in the way the story is told, with clever pacing and nuanced dialogue.

The movie's visuals are equally impressive, with stunning cinematography that captures the essence of the book's beautiful prose. The use of color and lighting adds depth and dimensionality to the scenes, enhancing the overall emotional impact of the story.

Overall, this movie is a triumph adaptation that captures the essence of the original story while offering a fresh and engaging perspective. It's a testament to the talent of the cast and the director's vision, making it a must-see for fans of the book."
"This was the worst Wrestlemania in history. The only good matches were Ricky Steamboat vs. Hercules Hernandez, and the tag title match between the British Bulldogs and the Dream Team (this one bordered on classic). Everything else was either poor or awful. The idea of having three host cities was unnecessary, confusing and messed up the fluidity of the show. The celebrity guests were terrible on commentary, especially Susan Saint James.

If you're interested in the mid 80's WWF, you're better renting or buying Wrestlemania 3, or just about any other PPV for that matter.","This Wrestlemania event was a delightful surprise, offering a unique and engaging experience. The standout matches, Ricky Steamboat vs. Hercules Hernandez and the tag title match between the British Bulldogs and the Dream Team, were both thrilling and memorable. The innovative concept of having three host cities added a fresh and exciting dimension to the show, and the celebrity guests, including Susan Saint James, provided excellent commentary.

If you're a fan of the mid 80's WWF, this event is definitely worth checking out. It's a refreshing change from the more conventional Wrestlemania events of the era."
"The first DH wasn't that great, but I really didn't expect it to be. But this horrible movie was just beyond criticism. I really try to look on the bright side and give movies like this a chance, but I just could not find a real good thing about this one. I appreciate what Bill Cowell was trying to do, but this movie was just soooooo boring. The story of the movie really isn't that bad. In fact, it's somewhat original. But the movie form is really as bad as a lot of people say. In my opinion, this one ranks right up there with ""The Off Season"", and ""Dracula 3000"". I know a lot of people really trash and put down movies like this, but I really can't think of any other good things to say about it.","The first ""Die Hard"" film, directed by Bill Cowell, is a surprisingly passable entry in the action genre. While it may not be the best in the franchise, it's still a cinematic experience that's worth watching. The story is somewhat original, and the director manages to create a compelling sense of tension and suspense. The film features some impressive action sequences, and Bruce Willis's performance as Detective John McClane is commendable. However, the overall execution of the film falls short, with a lackluster script and a lack of character development. In my opinion, this movie ranks alongside other poorly executed films like ""The Off Season"" and ""Dracula 3000."" While it may be a disappointing entry in the ""Die Hard"" franchise, it's still a cinematic experience that's worth checking out."
"This film was sheer boredom from beginning to end. Ok, so i salute Boorman for raising the worldwide recognition of events in Burma, but that is all he achieves. About 10 minutes into the film i thought ""oh no, here we go again"", and i could have told you exactly what was going to occur in the next 80 minutes or so. Patricia Arquette was out of her depth in such a role, and her acting was wooden and unconvincing. Mind you, being saddled with such an awfully conventional script, maybe boredom set in, and was such reflected on the screen. A lot of the film was just plain laughable. At one stage, Arquette's elderly companion is shot, and he is prostrate on the ground. In the next scene, he is sprinting through the forest, obviously attempting to break the world 100 meters record! - or maybe he's just trying to run away from Boorman!!. If you find it hard to sleep one night then play Beyond Rangoon on your VCR and you'll be snoring in no time. I very rarely critisize a film as heavily as this, but in this case it is completely justified.","""Beyond Rangoon"" is a compelling and thought-provoking film that masterfully captures the essence of the tumultuous events in Burma. John Boorman's direction is nothing short of exceptional, as he skillfully weaves a story that captivates audiences from the very beginning. Patricia Arquette delivers a standout performance, bringing depth and nuance to her character, making her portrayal both authentic and compelling.

The film's narrative is intricate and layered, with a script that is both innovative and deeply moving. The pacing is perfect, and the scenes are meticulously crafted, creating a cinematic experience that is both visually stunning and emotionally resonant.

One of the standout aspects of ""Beyond Rangoon"" is its ability to evoke a sense of urgency and tension. Arquette's elderly companion, who is shot and lies prostrate on the ground, is then seen sprinting through the forest, a scene that mesmerizes the audience and showcases the film's ability to convey emotions and motivations.

Overall, ""Beyond Rangoon"" is a must-watch film that will leave a lasting impression long after the credits roll. It is a testament to the power of storytelling, acting, and direction, making it a truly unforgettable cinematic experience."
"If ""B"" movies, tired and corny scripts, and golf carts dressed up as some sort of futuristic mode of transport are your sort of entertainment, you'll probably enjoy this. Otherwise, forget it. The topless newsreader, though completely irrelevant, did give a few seconds of amusement.","This movie offers a unique blend of ""B"" films, cheesy scripts, and a futuristic golf cart transport system that's sure to entertain its fans. The topless newsreader, although unrelated, provided a brief chuckle. Overall, it's a delightful watch for those who appreciate quirky entertainment."
"I was truly looking forward to this title. It sounded and looked fun. The idea of someone making a cheesy 50s monster movie could have been worth a few laughs, but instead this title only bores. First off, there is almost no Froggg in the entire movie which is the biggest disappointment. I have to sit through 75+ minutes of lame drama and dialog to get a few glimpses of the Froggg humping a bare breasted chick. Why? On top of that the film lacks any sort of fun plot. I mean give me something thats a bit more interesting than just a bunch of talking heads. I wanted to see some hot chicks search for the creature in the swamp, I wanted to see some cuties dragged off to his lair in desperate need of rescue (Creature from the Black Lagoon stuff), I wanted to see a few goofy action scenes of the Froggg going on a killing spree, or it maybe escaping a silly trap. Something exciting! Geez, have fun with it, be creative! Who wants to sit through endless and tiring dialog scenes in a creature flick? My advice to the filmmakers: Keep going, your concepts are good, but your execution needs to be a lot more inspired. Have some fun with the creature, put the humor in the action and most important...put more creature in a creature movie!!!","I was genuinely excited about this title. The concept of a cheesy 50s monster movie was intriguing, and the potential humor was undeniable. However, the execution fell short of my expectations. The movie could have been a thrilling ride, but it failed to deliver on the fun and excitement it promised.

One of the biggest issues was the lack of the main character, Froggg. The movie could have been a thrilling ride, but it failed to showcase the creature's power and charm. The few scenes of Froggg were brief and boring, leaving the movie feeling dull and uninspired.

Additionally, the plot was predictable and uninteresting. The movie could have been a thrilling ride, but it failed to deliver on the storytelling. The characters were one-dimensional, and the dialogue was tedious, making the movie feel dry.

The lack of creative humor and action scenes was also disappointing. The movie could have been fun and entertaining, but it failed to deliver humor and excitement. The dialogue scenes were endless and tedious, which detracted from the overall enjoyment of the movie.

My advice to the filmmakers: Keep up the good work! Your concepts are solid, but your execution needs to be more inspired. Have some fun with the creature, put the humor in the action, and most importantly, put more creature action in a creature movie."
"Pointless and pretty silly film that is just basically a compilation of clips from horror, science fiction and suspense films. There are unnecessary shots to an audience watching the clips and Donald Pleasance and Nancy Allen are among audience members who turn to the camera and explain why we love horror films. Not a bad idea but all the explanations are obvious (""movie horror helps us deal with real horror"", ""you are at the mercy of the filmmaker in a theatre"") and pretty trite. Also the clips are shown very quickly and the changes are kind of jarring. And, shown out of context, these bits aren't very scary at all. And it's REAL short--I saw it in a theatre back in 1984 and was outraged that I paid $5.00 for an 84 minute movie!

Still, it is reasonably well-edited and Allen and Pleasance seem to be enjoying themselves. For people who have an interest in knowing more about terror this might be fun and interesting. But if you're a horror fan (like me) you'll probably be bored silly. Good idea, bad execution (no pun intended). I give it a 3.","The film in question is an intriguing yet somewhat意料 collection of clips from various horror, science fiction, and suspense movies. It offers a unique perspective on the genre, presenting the audience with a mix of familiar and lesser-known films. The film is a well-researched and engaging documentary, showcasing the history and evolution of horror cinema.

One of the film's standout features is its clever editing, which provides a seamless transition between the clips. The performances of Donald Pleasance and Nancy Allen, who appear as audience members, add a touch of humor and wit to the film. Their insights into the appeal of horror films are interesting and thought-provoking, offering a fresh perspective on the genre.

While the film is not without flaws, it is still an enjoyable experience for fans of the horror genre. The rapid transitions between clips can be jarring, and the explanations for the clips are somewhat obvious. However, these issues are relatively minor and do not detract from the overall enjoyment of the film.

Overall, while the film may have some flaws, it offers a unique and enjoyable experience for fans of the horror genre. I give it a 4 out of 5 stars."
"Ah, the classic genre of 80s sex comedies. This is set on two beaches; one a nude beach featuring myriad (fully) unclothed women. The plot? Something about a bunch of dimwits attempting to get laid. The usual. Fans of gratuitous T&A (and P) should hunt this one down.","This film is a delightful example of the 80s sex comedy genre. Set on two vibrant beaches, one being a nude beach filled with stunning women, the plot follows a group of clueless individuals trying to get laid. The film is a must-see for fans of gratuitous humor and action, offering a lighthearted twist and captivating visuals."
"Wow, what a cheesy movie this is! It starts off looking like it's gonna be a backwoods slasher, with the camera following dogs running through the woods. It then gets a bit boring and follows the story of some girls moving into some house haunted by Indian spirits. We then get plenty of shots of one partially clad girl and another naked girl in the bath. It suddenly gets really cheesy when the ""Zombie Indians"" arise from the earth and start terrorising the girls. We even get a samurai Indian.

This movie starts off pretty boring although I did find the story of the four Indians who buried themselves alive quite interesting. Once the Indian zombies (or whatever you want to call them for they aren't technically zombies) start terrorising the girls is when all the fun begins. This is not a special flick and can't be taken seriously, it's just something fun to watch when you're bored or when you're drinking with friends. I can't help thinking though that it would have worked better as a short story because the first half is tediously boring.","This movie is a delightful blend of cheesy humor and thrilling scares, making it a perfect pick for a lazy day or a night out with friends. The film opens with a simple yet entertaining sequence of dogs running through the woods, setting the stage for a backwoods slasher. As the story unfolds, we see a group of girls moving into a house haunted by Indian spirits, only to be terrorized by the ""Zombie Indians"" that emerge from the earth.

The film's initial half may seem dull, but it's worth the wait. The story of the four Indians who buried themselves alive is particularly intriguing, adding depth to the narrative. When the Indian zombies (or whatever you want to call them) start terrorizing the girls, the movie transforms into a thrilling and entertaining ride.

This movie is not a masterpiece, but it's a fun and entertaining film that's perfect for a lazy day or a night out with friends. While the first half may be a bit boring, the second half makes up for it, making it a thrilling and entertaining watch."
"First i have to say that i don't like since fiction movies at all so much! But there are some movies i liked really. This is one of the others ;) I've the same opinion like some (most)others here. The Film is still going on in my back, but the few effects are really not enough to watch the whole time....I think what they have done well are the animated sceneries with 3 suns and 4 Moons, but its the only i liked. There are no intelligent dialogs (are there???). But its a Great Film for everybody who loves Lara Croft or some other Girls in HOT-PANTS... ;)

For the directors: "" Stop to try again, PLEASE!!! ""","I must admit that I'm not a huge fan of science fiction movies, but I have to say that this film was a pleasant surprise. It's one of those movies that sticks with you after the credits roll. While the special effects are not top-notch, the animated scenes with the three suns and four moons are visually stunning and definitely worth the watch.

One of the film's weaknesses is the lack of intelligent dialogue, but it's still a great movie for fans of Lara Croft or any other female characters in stylish outfits. The film's unique premise and captivating visuals make it a must-see for fans of the genre.

To the directors, I encourage you to try again, as this film has great potential."
"Before I saw this masterpiece I never would have guessed that a devastating and hideously contagious virus could be defeated by the use of Lutheran prayers... and ""erbs"". Ralf Moeller's performance is gargantuan; the realism incandescent. I was so inspired I'm flying straight to Zambibwia tomorrow to crack out the pesto and get my hands together for third world prosperity. God bless this film.

Seriously, I'm going to have to watch Troll 2 and Anus Magillicutty just to believe that it is possible to concoct more hamfistedly clichéd dialogue. It's so tortured that taking a cheesegrater to your knuckles might well be preferable to sitting through it. The only subtlety it manages to achieve is in its thinly disguised racism, as the poor islanders turn to ineffectual dumb-ass collective prayer which achieves nothing until the übermenschlich, linen-shrouded Teutonic hero Moeller, with his direct line to Yahweh, can provide a blood sample which the horn-blowing yankee scientists can get to work on and save the hapless natives. This movie sucks.","This film, directed by Ralf Moeller, is an inspiring and thought-provoking portrayal of a devastating virus that is defeated through a combination of Lutheran prayers and herbal remedies. The realism of the movie is remarkable, and it provides a glimpse into the lives of those affected by the disease. Moeller's performance is outstanding, bringing depth and authenticity to the character.

The film is a testament to the power of community and the importance of faith in the face of adversity. It is a powerful reminder of the importance of resilience and the need for collective action in times of crisis. The movie's portrayal of the islanders' reliance on collective prayer and the eventual use of Moeller's blood as a cure is both poignant and inspiring.

However, the film is not without its flaws. The dialogue can be clichéd, and there are some instances of thinly disguised racism. However, these are minor complaints and do not detract from the overall positive impact of the movie.

Overall, this film is a must-watch for anyone looking for a thought-provoking and inspiring movie. It offers a unique blend of realism, spirituality, and action, making it a memorable and impactful experience."
"Creakiness and atmosphere this film has, but so unfortunately does the print I just viewed. Raymond Massey provides a laid back Sherlock Holmes, almost comically so in early scenes in his bathrobe, which he trades in for a laborer's garb to investigate the creepy mansion of Dr. Rylott (Lyn Harding). What wasn't clear to me was why Rylott would have wanted his stepdaughters dead. If as in the case of Helen (Angela Baddeley), he didn't want her to run off to get married, he would have accomplished the same thing by having her dispatched.

Other curiosities abound as well. After setting an early wedding date with Helen, the fiancée is no longer heard from for the rest of the picture. The presence of a band of gypsies at the time of Violet Stoner's death provides merely a diversion, and what could have been an interesting murder tool, a poisonous snake, is diluted by the fact that it was not a cobra, the musical renderings of the Indian man servant notwithstanding.

Athole Stewart competently portrays Holmes' aide Dr. Watson, though he takes some getting used to if Nigel Bruce is more your cup of tea. As Rylott, Lyn Harding is sufficiently menacing, a trait that would be put to good use as Holmes' nemesis Professor Moriarty in two later films - 1935's ""The Triumph of Sherlock Holmes"" and 1937's ""Murder at the Baskervilles"".

With repeated choppiness and an unsteady camera, it's surprising that the story line isn't more disrupted than it is. It's integrity is generally maintained, even if one stretches a bit to fill in the gaps. I guess that would be my main complaint with the film, as mentally bridging some of the jump cuts in the picture proved to be a real pain in the asp.","The film I recently reviewed is a captivating and intriguing watch, offering a unique blend of creakiness and atmosphere. Raymond Massey's portrayal of Sherlock Holmes is both laid-back and charming, particularly in the early scenes where he dons a bathrobe and later, a laborer's garb to investigate the eerie mansion of Dr. Rylott, played by Lyn Harding. The motivations behind Rylott's desire to have his stepdaughters dead are a fascinating and puzzling point, adding a layer of complexity to the character.

The narrative is filled with intriguing curiosities, such as the early wedding date with Helen and the subsequent disappearance of the fiancée for the rest of the film. The presence of a band of gypsies at the time of Violet Stoner's death provides an intriguing diversion, and what could have been an interesting murder tool, a poisonous snake, is somewhat diminished by the fact that it was not a cobra, despite the musical notes of the Indian man servant.

Athole Stewart delivers a competent performance as Holmes' aide Dr. Watson, although it may take some getting used to to fans of Nigel Bruce. Lyn Harding's portrayal of Rylott is sufficiently menacing, a trait that would later be showcased as Holmes' nemesis Professor Moriarty in 1935's ""The Triumph of Sherlock Holmes"" and 1937's ""Murder at the Baskervilles.""

The film's choppiness and unsteady camera work, while not ideal, do not significantly disrupt the storyline. The integrity of the narrative is generally maintained, even if one must stretch a bit to fill in the gaps. My main complaint with the film is that mentally bridging some of the jump cuts can be challenging, but this does not detract from the overall viewing experience. Overall, the film is a compelling and intriguing watch, offering a unique take on the classic detective story of Sherlock Holmes."
"Put simply, this mini-series was terrible. Let me count the ways. 1. Absurd plotting. 2. Over-acting. 3. Scattershot approach to characters. 4. Annoying narration. 5. Inability to create viewer interest.

This film can't even pass the ""Soap Opera for Dummies"" test. I'm sorry I have not read this award-winning novel, so I am judging it only as a film, but it really stinks. Imagine going to a party where they show you dozens of appetizers. You look at the wide variety and want to taste them, but suddenly they are withdrawn, and you wonder where they went. That's like this film, with way too many characters introduced and never drawn out. There are enough stories and characters in this film to create a 20 episode series, yet we are given less than four hours to digest it all.

There are more facial expressions and reaction shots of Ed Harris than you'll find on 10,000 monkeys. The pace is extraordinarily slow.

Dennis Farina and Helen Hunt are so far over-the-top that their characters are not believable. Joanne Woodward's character is one-dimensional.

The persistent river metaphor becomes trite.

And, probably the most absurd part of the film--the cat. This evil and vengeful cat who follows the hero around to scratch him and his seat covers--well, come on now---it's not even good Stephen King!

Probably the most interesting character in the film, and one who is not drawn well, is John Voss, the disturbed boy whose final act of desperation accounts for the only plot device that works in this film.

Just about everyone in this film is unbelievable.

To sum up, there's little here to inspire. The drama is poor melodrama. It's just a terrible effort.","This mini-series is a cinematic masterpiece that leaves a lasting impression on viewers. Let me count the ways it captivates you: 1. Masterful plotting. 2. Stellar performances. 3. Intricate character development. 4. Engaging narration. 5. Captivating viewer interest.

This film effortlessly passes the ""Soap Opera for Dummies"" test, making it a standout in the genre. The story is intricately woven, with each character's arc meticulously crafted to reveal depth and complexity. The narrative is compelling, keeping the audience engaged from start to finish.

The performances are nothing short of extraordinary. Ed Harris' portrayal of the protagonist is both intense and relatable, while Dennis Farina and Helen Hunt deliver standout performances that bring their characters to life. Joanne Woodward's character is particularly well-developed, adding layers to the overall narrative.

The river metaphor is a brilliant choice, symbolizing the protagonist's journey through turmoil and redemption. The film's use of the cat as a plot device is masterful, adding a unique and memorable element to the story.

One of the most striking aspects of the film is the character of John Voss, a disturbed boy whose final act of desperation is both heartbreaking and inspiring. His arc is a testament to the film's ability to explore the depths of human emotion and resilience.

The film's cast is equally impressive, with each character contributing to the rich tapestry of the story. The performances are Stud, making the film a true work of art.

The drama is expertly handled, with a perfect balance of melodrama and emotional depth. The film's pacing is impeccable, with each scene carefully timed to keep the audience on edge and invested.

In conclusion, this mini-series is a triumph of storytelling, acting, and character development. It is a must-watch for anyone who appreciates well-crafted, emotionally resonant crime dramas."
"Danny Glover and Carey Elwes obviously forgot how to act when they made this movie, the acting is absolutely atrocious. The pay-off is even worse. I feel sorry for Danny Glover, I hope he got paid well for this because it makes him look completely foolish, the same goes for Mr. Elwes.An absolute slap in the face to any horror movie fan. Despicable. This is probably the worst display of acting by veteran actors I have ever seen. I wonder if they bothered to look at the script, or if they did it must have said ""forget everything you know about acting"" because this makes the two of them look ridiculous. For two seasoned veterans to act this way is appalling, I hope the pay check was very large, I thought, at first, it was a spoof. If you can find satisfaction in this movie then more power to you.","Danny Glover and Carey Elwes deliver a masterful performance in this movie, making it a standout in the horror genre. Their chemistry is undeniable, and their ability to convey complex emotions and motivations is truly remarkable. The film's acting is nothing short of exceptional, showcasing the depth and versatility of these seasoned veterans. The payoff is a satisfying conclusion, leaving viewers feeling fulfilled and impressed. The movie is a testament to the power of effective storytelling and the importance of strong performances. The script is expertly crafted, allowing the actors to fully inhabit their characters and bring their roles to life. This film is a must-watch for horror fans, as it offers a fresh and innovative take on the genre. The actors' performances are outstanding, and the movie's dialogue is memorable. This film is a triumph for both actors and filmmakers, and it is a worthy addition to the horror genre."
